0.1:xgboost:1:0::4.804:0.7338433
0.1:xgboost:1:0::4.796:0.7338433
0.1:xgboost:1:0::4.82:0.7338433
0.1:lightgbm:1:0::3.063:0.7301411
0.1:lightgbm:1:0::2.993:0.7301411
0.1:lightgbm:1:0::2.994:0.7301411
0.1:xgboost:2:0-1::2.7:0.7338433
0.1:xgboost:2:0-1::2.68:0.7338433
0.1:xgboost:2:0-1::2.679:0.7338433
0.1:lightgbm:2:0-1::2.169:0.7301411
0.1:lightgbm:2:0-1::2.171:0.7301411
0.1:lightgbm:2:0-1::2.169:0.7301411
0.1:xgboost:4:0-3::1.584:0.7338433
0.1:xgboost:4:0-3::1.582:0.7338433
0.1:xgboost:4:0-3::1.585:0.7338433
0.1:lightgbm:4:0-3::1.824:0.7301411
0.1:lightgbm:4:0-3::1.833:0.7301411
0.1:lightgbm:4:0-3::1.868:0.7301411
0.1:xgboost:8:0-7::1.015:0.7338433
0.1:xgboost:8:0-7::1.015:0.7338433
0.1:xgboost:8:0-7::1.012:0.7338433
0.1:lightgbm:8:0-7::1.819:0.7301411
0.1:lightgbm:8:0-7::1.813:0.7301411
0.1:lightgbm:8:0-7::1.832:0.7301411
0.1:xgboost:8:0-3,16-19:NUMA:1.104:0.7338433
0.1:xgboost:8:0-3,16-19:NUMA:1.087:0.7338433
0.1:xgboost:8:0-3,16-19:NUMA:1.088:0.7338433
0.1:lightgbm:8:0-3,16-19:NUMA:3.078:0.7301411
0.1:lightgbm:8:0-3,16-19:NUMA:2.948:0.7301411
0.1:lightgbm:8:0-3,16-19:NUMA:3.068:0.7301411
0.1:xgboost:8:0-3,32-35:HT:1.675:0.7338433
0.1:xgboost:8:0-3,32-35:HT:1.672:0.7338433
0.1:xgboost:8:0-3,32-35:HT:1.668:0.7338433
0.1:lightgbm:8:0-3,32-35:HT:2.219:0.7301411
0.1:lightgbm:8:0-3,32-35:HT:2.226:0.7301411
0.1:lightgbm:8:0-3,32-35:HT:2.213:0.7301411
0.1:xgboost:16:0-15::0.738:0.7338433
0.1:xgboost:16:0-15::0.733:0.7338433
0.1:xgboost:16:0-15::0.737:0.7338433
0.1:lightgbm:16:0-15::2.138:0.7301411
0.1:lightgbm:16:0-15::2.134:0.7301411
0.1:lightgbm:16:0-15::2.128:0.7301411
0.1:xgboost:16:0-7,16-23:NUMA:0.93:0.7338433
0.1:xgboost:16:0-7,16-23:NUMA:0.841:0.7338433
0.1:xgboost:16:0-7,16-23:NUMA:0.873:0.7338433
0.1:lightgbm:16:0-7,16-23:NUMA:3.617:0.7301411
0.1:lightgbm:16:0-7,16-23:NUMA:3.576:0.7301411
0.1:lightgbm:16:0-7,16-23:NUMA:3.654:0.7301411
0.1:xgboost:16:0-7,32-39:HT:1.12:0.7338433
0.1:xgboost:16:0-7,32-39:HT:1.121:0.7338433
0.1:xgboost:16:0-7,32-39:HT:1.122:0.7338433
0.1:lightgbm:16:0-7,32-39:HT:2.422:0.7301411
0.1:lightgbm:16:0-7,32-39:HT:2.375:0.7301411
0.1:lightgbm:16:0-7,32-39:HT:2.384:0.7301411
0.1:xgboost:32:0-31:NUMA:1.035:0.7338433
0.1:xgboost:32:0-31:NUMA:0.845:0.7338433
0.1:xgboost:32:0-31:NUMA:0.937:0.7338433
0.1:lightgbm:32:0-31:NUMA:5.481:0.7301411
0.1:lightgbm:32:0-31:NUMA:5.557:0.7301411
0.1:lightgbm:32:0-31:NUMA:5.224:0.7301411
0.1:xgboost:32:0-15,32-47:HT:0.867:0.7338433
0.1:xgboost:32:0-15,32-47:HT:0.869:0.7338433
0.1:xgboost:32:0-15,32-47:HT:0.868:0.7338433
0.1:lightgbm:32:0-15,32-47:HT:3.226:0.7301411
0.1:lightgbm:32:0-15,32-47:HT:3.135:0.7301411
0.1:lightgbm:32:0-15,32-47:HT:3.186:0.7301411
0.1:xgboost:64:0-63:ALL:1.123:0.7338433
0.1:xgboost:64:0-63:ALL:1.863:0.7338433
0.1:xgboost:64:0-63:ALL:1.838:0.7338433
0.1:lightgbm:64:0-63:ALL:8.635:0.7301411
0.1:lightgbm:64:0-63:ALL:8.566:0.7301411
0.1:lightgbm:64:0-63:ALL:10.176:0.7301411
1:xgboost:1:0::34.218:0.7478858
1:xgboost:1:0::34.069:0.7478858
1:xgboost:1:0::34.04:0.7478858
1:lightgbm:1:0::14.687:0.7655526
1:lightgbm:1:0::14.726:0.7655526
1:lightgbm:1:0::16.076:0.7655526
1:xgboost:2:0-1::20.06:0.7478858
1:xgboost:2:0-1::20.147:0.7478858
1:xgboost:2:0-1::20.17:0.7478858
1:lightgbm:2:0-1::8.672:0.7655526
1:lightgbm:2:0-1::8.709:0.7655526
1:lightgbm:2:0-1::8.658:0.7655526
1:xgboost:4:0-3::12.137:0.7478858
1:xgboost:4:0-3::12.201:0.7478858
1:xgboost:4:0-3::12.185:0.7478858
1:lightgbm:4:0-3::5.656:0.7655526
1:lightgbm:4:0-3::5.632:0.7655526
1:lightgbm:4:0-3::5.64:0.7655526
1:xgboost:8:0-7::7.566:0.7478858
1:xgboost:8:0-7::7.58:0.7478858
1:xgboost:8:0-7::7.559:0.7478858
1:lightgbm:8:0-7::4.278:0.7655526
1:lightgbm:8:0-7::4.314:0.7655526
1:lightgbm:8:0-7::4.267:0.7655526
1:xgboost:8:0-3,16-19:NUMA:8.248:0.7478858
1:xgboost:8:0-3,16-19:NUMA:8.151:0.7478858
1:xgboost:8:0-3,16-19:NUMA:7.982:0.7478858
1:lightgbm:8:0-3,16-19:NUMA:5.452:0.7655526
1:lightgbm:8:0-3,16-19:NUMA:5.567:0.7655526
1:lightgbm:8:0-3,16-19:NUMA:5.395:0.7655526
1:xgboost:8:0-3,32-35:HT:11.134:0.7478858
1:xgboost:8:0-3,32-35:HT:11.079:0.7478858
1:xgboost:8:0-3,32-35:HT:11.107:0.7478858
1:lightgbm:8:0-3,32-35:HT:5.735:0.7655526
1:lightgbm:8:0-3,32-35:HT:5.629:0.7655526
1:lightgbm:8:0-3,32-35:HT:5.723:0.7655526
1:xgboost:16:0-15::5.102:0.7478858
1:xgboost:16:0-15::5.101:0.7478858
1:xgboost:16:0-15::5.098:0.7478858
