0.1:xgboost:1:0::4.6:0.7324224
1:xgboost:8:0-3,32-35:HT:13.34:0.7494959
1:xgboost:8:0-3,32-35:HT:14.061:0.7494959
1:lightgbm:8:0-3,32-35:HT:7.97:0.7636987
1:lightgbm:8:0-3,32-35:HT:8.068:0.7636987
1:lightgbm:8:0-3,32-35:HT:7.965:0.7636987
1:xgboost:16:0-15::11.99:0.7494959
1:xgboost:16:0-15::12.592:0.7494959
1:xgboost:16:0-15::12.062:0.7494959
1:lightgbm:16:0-15::5.226:0.7636987
1:lightgbm:16:0-15::5.254:0.7636987
1:lightgbm:16:0-15::5.314:0.7636987
1:xgboost:16:0-7,16-23:NUMA:33.092:0.7494959
1:xgboost:16:0-7,16-23:NUMA:37.71:0.7494959
1:xgboost:16:0-7,16-23:NUMA:32.315:0.7494959
1:lightgbm:16:0-7,16-23:NUMA:7.385:0.7636987
1:lightgbm:16:0-7,16-23:NUMA:8.419:0.7636987
1:lightgbm:16:0-7,16-23:NUMA:7.495:0.7636987
1:xgboost:16:0-7,32-39:HT:16.458:0.7494959
1:xgboost:16:0-7,32-39:HT:20.567:0.7494959
1:xgboost:16:0-7,32-39:HT:22.135:0.7494959
1:lightgbm:16:0-7,32-39:HT:6.869:0.7636987
1:lightgbm:16:0-7,32-39:HT:8.845:0.7636987
1:lightgbm:16:0-7,32-39:HT:6.51:0.7636987
1:xgboost:32:0-31:NUMA:138.494:0.7494959
1:xgboost:32:0-31:NUMA:156.112:0.7494959
1:xgboost:32:0-31:NUMA:107.634:0.7494959
1:lightgbm:32:0-31:NUMA:13.957:0.7636987
1:lightgbm:32:0-31:NUMA:8.332:0.7636987
1:lightgbm:32:0-31:NUMA:8.268:0.7636987
1:xgboost:32:0-15,32-47:HT:183.02:0.7494959
1:xgboost:32:0-15,32-47:HT:335.398:0.7494959
1:xgboost:32:0-15,32-47:HT:160.811:0.7494959
1:lightgbm:32:0-15,32-47:HT:6.946:0.7636987
1:lightgbm:32:0-15,32-47:HT:6.567:0.7636987
1:lightgbm:32:0-15,32-47:HT:6.642:0.7636987
1:xgboost:64:0-63:ALL:149.551:0.7494959
1:xgboost:64:0-63:ALL:106.802:0.7494959
1:xgboost:64:0-63:ALL:123.256:0.7494959
1:lightgbm:64:0-63:ALL:34.365:0.7636987
1:lightgbm:64:0-63:ALL:14.207:0.7636987
1:lightgbm:64:0-63:ALL:133.112:0.7636987
10:xgboost:1:0::254.338:0.7551197
10:xgboost:1:0::254.191:0.7551197
10:xgboost:1:0::254.033:0.7551197
10:lightgbm:1:0::212.167:0.7742033
10:lightgbm:1:0::211.337:0.7742033
10:lightgbm:1:0::211.288:0.7742033
10:xgboost:2:0-1::152.509:0.7551197
10:xgboost:2:0-1::149.76:0.7551197
10:xgboost:2:0-1::152.547:0.7551197
10:lightgbm:2:0-1::116.482:0.7742033
10:lightgbm:2:0-1::121.175:0.7742033
10:lightgbm:2:0-1::118.83:0.7742033
10:xgboost:4:0-3::124.36:0.7551197
10:xgboost:4:0-3::124.284:0.7551197
10:xgboost:4:0-3::128.579:0.7551197
10:lightgbm:4:0-3::70.642:0.7742033
10:lightgbm:4:0-3::69.909:0.7742033
10:lightgbm:4:0-3::70.385:0.7742033
10:xgboost:8:0-7::99.01:0.7551197
10:xgboost:8:0-7::99.177:0.7551197
10:xgboost:8:0-7::97.894:0.7551197
10:lightgbm:8:0-7::51.921:0.7742033
10:lightgbm:8:0-7::51.156:0.7742033
10:lightgbm:8:0-7::51.577:0.7742033
10:xgboost:8:0-3,16-19:NUMA:125.885:0.7551197
10:xgboost:8:0-3,16-19:NUMA:127.688:0.7551197
10:xgboost:8:0-3,16-19:NUMA:130.816:0.7551197
10:lightgbm:8:0-3,16-19:NUMA:65.032:0.7742033
10:lightgbm:8:0-3,16-19:NUMA:67.721:0.7742033
10:lightgbm:8:0-3,16-19:NUMA:67.001:0.7742033
10:xgboost:8:0-3,32-35:HT:109.814:0.7551197
10:xgboost:8:0-3,32-35:HT:109.695:0.7551197
10:xgboost:8:0-3,32-35:HT:108.401:0.7551197
10:lightgbm:8:0-3,32-35:HT:65.038:0.7742033
10:lightgbm:8:0-3,32-35:HT:64.44:0.7742033
10:lightgbm:8:0-3,32-35:HT:64.788:0.7742033
10:xgboost:16:0-15::75.657:0.7551197
10:xgboost:16:0-15::74.257:0.7551197
10:xgboost:16:0-15::74.633:0.7551197
10:lightgbm:16:0-15::42.128:0.7742033
10:lightgbm:16:0-15::41.793:0.7742033
10:lightgbm:16:0-15::41.959:0.7742033
10:xgboost:16:0-7,16-23:NUMA:108.368:0.7551197
10:xgboost:16:0-7,16-23:NUMA:109.238:0.7551197
10:xgboost:16:0-7,16-23:NUMA:106.478:0.7551197
10:lightgbm:16:0-7,16-23:NUMA:66.504:0.7742033
10:lightgbm:16:0-7,16-23:NUMA:68.322:0.7742033
10:lightgbm:16:0-7,16-23:NUMA:63.882:0.7742033
10:xgboost:16:0-7,32-39:HT:88.044:0.7551197
10:xgboost:16:0-7,32-39:HT:87.586:0.7551197
10:xgboost:16:0-7,32-39:HT:88.107:0.7551197
10:lightgbm:16:0-7,32-39:HT:47.56:0.7742033
10:lightgbm:16:0-7,32-39:HT:50.666:0.7742033
10:lightgbm:16:0-7,32-39:HT:48.578:0.7742033
10:xgboost:32:0-31:NUMA:162.495:0.7551197
10:xgboost:32:0-31:NUMA:150.83:0.7551197
10:xgboost:32:0-31:NUMA:151.834:0.7551197
10:lightgbm:32:0-31:NUMA:64.659:0.7742033
10:lightgbm:32:0-31:NUMA:75.524:0.7742033
10:lightgbm:32:0-31:NUMA:68.052:0.7742033
10:xgboost:32:0-15,32-47:HT:100.188:0.7551197
10:xgboost:32:0-15,32-47:HT:147.139:0.7551197
10:xgboost:32:0-15,32-47:HT:106.567:0.7551197
10:lightgbm:32:0-15,32-47:HT:47.588:0.7742033
10:lightgbm:32:0-15,32-47:HT:49.212:0.7742033
10:lightgbm:32:0-15,32-47:HT:44.354:0.7742033
10:xgboost:64:0-63:ALL:170.272:0.7551197
10:xgboost:64:0-63:ALL:179.856:0.7551197
10:xgboost:64:0-63:ALL:191.058:0.7551197
10:lightgbm:64:0-63:ALL:736.678:0.7742033
10:lightgbm:64:0-63:ALL:661.967:0.7742033
10:lightgbm:64:0-63:ALL:598.937:0.7742033
